Date,beta0,beta1,beta2,lambda,rmse
2022-04-01,0.6752487118527996,-1.4101997405992437,-1.433793973340009,1.0999999999999999,0.003670358047589162
2022-05-01,1.0492400733010905,-1.6960723362264014,-2.043825295839652,0.6,0.005013205912450189
2022-06-01,1.3193943572420623,-1.8295900637156994,-1.9050209069281157,0.7,0.002025774562055882
2022-07-01,1.8359378889495506,-2.548210839752005,-0.11620581693066305,0.8999999999999999,0.021814238992213592
2022-08-01,1.7527912440157951,-1.9508961127868016,-0.01725773555413752,2.6999999999999993,0.031066700255410685
2022-09-01,1.5887328170806239,-1.5506678811318837,0.010734837530228452,2.6999999999999993,0.04598687754888329
2022-10-01,1.9964492372621634,-1.8432744380411372,0.07796808611386881,0.7,0.0540847502211656
2022-11-01,2.430722966426827,-1.6028345199018608,0.02542488819762472,0.8999999999999999,0.10078954795152625
2022-12-01,2.146230512489751,-1.2040074159281704,1.0210065275445634,0.5,0.0713493029601103
2023-01-01,2.106819346801648,-0.9346949925562538,1.480422898579217,0.5,0.04794980361291375
2023-02-01,2.2024288797889517,-0.3800854547988094,1.607111497227718,0.5,0.049656975659866466
2023-03-01,2.378929146031225,-0.18084205946365217,1.6699094779418058,0.5,0.04237679318607135
2023-04-01,2.4080385331815823,0.1959862052982445,1.0943306472668968,0.5,0.047197623294657876
2023-05-01,2.609554310994144,0.4550902179870625,-1.1447670928134817,2.4999999999999996,0.05936192072767785
2023-06-01,2.733016024491699,0.5076311706776377,-1.8751460138997884,2.3,0.05209564774738978
2023-07-01,2.666223945305071,0.8608354341268328,-1.765511851990491,2.6999999999999993,0.0587266898419276
2023-08-01,2.652082556042217,1.061527905036793,-1.616711447033668,2.6999999999999993,0.0575815279021423
2023-09-01,2.862566367803559,0.8722064213677924,-2.004604144301548,2.3,0.0565321444174153
2023-10-01,3.0328743755418954,0.8296066838846121,-2.1582036164722207,2.3999999999999995,0.05691177277368633
2023-11-01,3.32360492403043,0.6764240193220352,-2.71311302863461,2.1999999999999997,0.030634890436907147
2023-12-01,3.142604920662168,0.8779575673895036,-3.1310312849635564,2.3,0.026729473207704208
2024-01-01,2.6889428685134713,1.3639107744577137,-3.888140280917116,2.0999999999999996,0.029450153882425025
2024-02-01,2.779922416210788,1.4301506538108835,-4.134264427282756,1.8999999999999997,0.03399312352748234
2024-03-01,2.8330063067515825,1.3008131336508457,-3.446417559665338,1.9999999999999996,0.03455825674805776
2024-04-01,2.802870933485533,1.257644004639387,-3.166233588946278,2.1999999999999997,0.035512699716520775
2024-05-01,2.8781494282457394,1.1082813709536956,-2.864253045464765,2.0999999999999996,0.04928862282588399
2024-06-01,2.907958718457323,0.980803886693259,-2.5187699075807464,2.1999999999999997,0.047437779340450244
2024-07-01,2.953571836716903,0.7538584674850701,-2.578836496547925,2.3999999999999995,0.047862050465544384
2024-08-01,3.0041609978528983,0.611825345395527,-2.8143281042645785,2.3999999999999995,0.05319531087853693
2024-09-01,2.7532675939586255,0.8338464509897555,-3.266041174102102,1.7999999999999998,0.047492764409699885
2024-10-01,2.751502014371879,0.8459032417752161,-3.736728267037939,1.5999999999999996,0.036736355832206226
2024-11-01,2.84070693148734,0.42076976652792697,-3.4393538462083435,1.5999999999999996,0.03642686942632394
2024-12-01,2.7717774351460003,0.32136962748379583,-2.9617968049097017,1.4,0.0386681213776599
2025-01-01,2.6362568208156514,0.23659042200256064,-2.791510318069955,1.4,0.039086879188157383
2025-02-01,2.987582643320387,-0.23651239219938125,-2.427124004723369,1.4999999999999998,0.04422391928289604
